Tanggal;Ref Id;Kode Produk;Nama Produk;Harga Modal;Harga Jual;Profit;Message;Status
26/09/2024 20:23;9n3o7h09815v4422;pln100;PLN 100.000;100025;100086;61;TransaksiSukses;Sukses
26/09/2024 20:22;oj735e09ym6s5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
26/09/2024 20:22;bivdy0we7iq66854;tsel10;Telkomsel 10.000;10165;10251;0;SellerinitelahdiblokirolehAnda;Gagal
26/09/2024 20:22;yavdu0w9wrx4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
26/09/2024 20:22;da3o7509yh7l1474;dana65;DANA 65.000;65075;65161;86;TransaksiSukses;Sukses
26/09/2024 20:18;5o734d09c5hw5853;tsel30;Telkomsel 30.000;29675;29838;163;TransaksiSukses;Sukses
26/09/2024 20:18;1zvcp0w4amn70434;dana20;DANA 20.000;20095;20160;65;TransaksiSukses;Sukses
26/09/2024 20:17;tzvcl0w42gh2748;hp-tri1500-1;Tri Data Happy 1.5 GB 1 Hari;3585;3645;60;TransaksiSukses;Sukses
26/09/2024 20:16;dtvcb0wcmux5800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
26/09/2024 20:16;dfvc90w8zbg5800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
26/09/2024 20:16;01vc80w5zxb70496;dana350;DANA 350.000;350125;350199;74;TransaksiSukses;Sukses
26/09/2024 20:16;4x733s09arqa82268;harian-xls-7;XL Data Paket Harian S 7 Hari;15841;15903;62;TransaksiSukses;Sukses
26/09/2024 20:15;9l3o5g09se0276172;av-hs-xl6-10;Aktivasi Voucher XL XTRA HotRod Special 6 GB 10 Hari;19218;19280;62;TransaksiSukses;Sukses
26/09/2024 20:15;fb733i096sy14334;ovo200;OVO 200.000;200445;200537;92;TransaksiSukses;Sukses
26/09/2024 20:14;k43o5a09ink92969;isat80;Indosat 80.000;78115;78183;68;TransaksiSukses;Sukses
26/09/2024 20:14;96vbl0wvnu770434;dana20;DANA 20.000;20095;20160;65;TransaksiSukses;Sukses
26/09/2024 20:12;bn732509mgfx6380;v-sf3;Voucher Smartfren Data 3 GB / 5 Hari;10955;11016;61;TransaksiSukses;Sukses
26/09/2024 20:12;6p732209966r5949;u-xl189;XL Data Umroh dan Haji 189.000;182393;182471;78;TransaksiSukses;Sukses
26/09/2024 20:11;ce731y09rer35762;tri10;Three 10.000;10324;10356;32;TransaksiSukses;Sukses
26/09/2024 20:11;m1v9p0wwvhf71174;u-xl189;XL Data Umroh dan Haji 189.000;182110;182471;0;NomorTujuanSalah;Gagal
26/09/2024 20:10;ih3o2o09k3ao5949;u-xl189;XL Data Umroh dan Haji 189.000;182393;182471;78;TransaksiSukses;Sukses
26/09/2024 20:10;vx730n09mm6056396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 20:10;ta3o2h09fx0t5949;u-xl189;XL Data Umroh dan Haji 189.000;182393;182471;78;TransaksiSukses;Sukses
26/09/2024 20:08;s1v8i0wjdbt5949;u-xl189;XL Data Umroh dan Haji 189.000;182393;182471;78;TransaksiSukses;Sukses
26/09/2024 20:08;g83o2309y3e36715;xl5;Xl 5.000;5834;5921;87;TransaksiSukses;Sukses
26/09/2024 20:07;0572zp099acb1459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
26/09/2024 20:06;9dv820wli7y1459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
26/09/2024 20:06;xh3o1k096zqf5778;tri50;Three 50.000;48690;48750;60;TransaksiSukses;Sukses
26/09/2024 20:05;npv7g0wo1wi5590;tp-tsel50;Telkomsel Pulsa Transfer 50.000;48724;49055;331;TransaksiSukses;Sukses
26/09/2024 20:04;gl3o0y09s4322748;hp-tri1500-1;Tri Data Happy 1.5 GB 1 Hari;3585;3645;60;TransaksiSukses;Sukses
26/09/2024 20:04;k33o0v09udwc1459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
26/09/2024 20:03;383o0p09o9422948;isat10;Indosat 10.000;10730;10851;121;TransaksiSukses;Sukses
26/09/2024 20:03;5w72yn09li1370524;dana100;DANA 100.000;100090;100161;71;TransaksiSukses;Sukses
26/09/2024 20:03;u372yk0998v71468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
26/09/2024 20:02;r0v6j0wjwj81457;dana250;DANA 250.000;250090;250188;98;TransaksiSukses;Sukses
26/09/2024 20:01;t4v6d0wp8yd1706;drivermaxim40;Maxim Driver 40.000;41845;41930;85;TransaksiSukses;Sukses
26/09/2024 20:01;it72y3096ib62748;hp-tri1500-1;Tri Data Happy 1.5 GB 1 Hari;3585;3645;60;TransaksiSukses;Sukses
26/09/2024 19:59;gl72xn09og2e5959;uhi-isat15;Indosat Umroh Haji Internet 15 Hari;260675;267112;6437;TransaksiSukses;Sukses
26/09/2024 19:58;z1v5n0wj0nz5959;uhi-isat15;Indosat Umroh Haji Internet 15 Hari;260675;267112;6437;TransaksiSukses;Sukses
26/09/2024 19:58;py72xe09ng7y5832;tsel20;Telkomsel 20.000;19825;19902;77;TransaksiSukses;Sukses
26/09/2024 19:58;kn72xc09ta5h56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 19:57;ojv5c0wonqq3579;m-axis2500;Axis Data Mini 2.5 GB 5 Hari;14110;14216;106;TransaksiSukses;Sukses
26/09/2024 19:57;dhv590wl8e68972;hp-tri5-3;Tri Data Happy 5 GB 3 Hari;14729;14816;87;TransaksiSukses;Sukses
26/09/2024 19:57;4yv580wq4gv3931;ml3;MOBILELEGEND - 3 Diamond;1000;1062;62;TransaksiSukses;Sukses
26/09/2024 19:56;px3nyd0926s256396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 19:55;7c3nxy09aqbs72743;ovo20;OVO 20.000;20445;20520;75;TransaksiSukses;Sukses
26/09/2024 19:55;djv4s0waxqr1464;dana40;DANA 40.000;40090;40160;70;TransaksiSukses;Sukses
26/09/2024 19:55;zu3nxt09jpbk2537;h-xl1-2;XL HOTROD 1 GB 2 Hari;4485;4552;67;TransaksiSukses;Sukses
26/09/2024 19:53;ojv480wt9k1453;dana2;DANA 2.000;2090;2160;70;TransaksiSukses;Sukses
26/09/2024 19:53;9gv450w34l45868;tsel40;Telkomsel 40.000;39170;39289;119;TransaksiSukses;Sukses
26/09/2024 19:52;h83nwr09m6sa5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
26/09/2024 19:51;lw3nwm092ec674375;dana97;DANA 97.000;97100;97171;71;TransaksiSukses;Sukses
26/09/2024 19:51;okv3p0wfp741468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
26/09/2024 19:51;7t72v209pst91459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
26/09/2024 19:50;n172ux099b1b65041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25563;63;TransaksiSukses;Sukses
26/09/2024 19:50;z9v3f0w5t0g4074;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;24900;25563;663;TransaksiSukses;Sukses
26/09/2024 19:50;o972uu09o31d3029;jabo-isat5-5;Indosat Data Jabodetabek Freedom Internet Harian 5 GB 5 Hari;16875;17057;182;TransaksiSukses;Sukses
26/09/2024 19:50;n43nw60957874440;dana28;DANA 28.000;28090;28165;75;TransaksiSukses;Sukses
26/09/2024 19:50;uj72us09vwcg1446;dana15;DANA 15.000;15090;15195;105;TransaksiSukses;Sukses
26/09/2024 19:49;3wv350wttdc5768;tri20;Three 20.000;19624;19727;103;TransaksiSukses;Sukses
26/09/2024 19:49;ez3nvv096t4t3845;ml12;MOBILELEGEND - 12 Diamond;3197;3260;63;TransaksiSukses;Sukses
26/09/2024 19:49;jk72ug099z0t56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 19:48;57v2t0wu9ti1919;fc-isat4;Indosat Freedom Combo 4 GB 30 Hari;26775;26838;63;TransaksiSukses;Sukses
26/09/2024 19:48;193nvp09otgg5853;tsel30;Telkomsel 30.000;29675;29838;163;TransaksiSukses;Sukses
26/09/2024 19:48;r472u809aik51476;dana70;DANA 70.000;70090;70161;71;TransaksiSukses;Sukses
26/09/2024 19:47;ww3nvh09nzpv73703;gopay450;Go Pay 450.000;450300;450390;90;TransaksiSukses;Sukses
26/09/2024 19:47;y772ty09b4go5959;uhi-isat15;Indosat Umroh Haji Internet 15 Hari;260675;267112;6437;TransaksiSukses;Sukses
26/09/2024 19:47;tb3nv7094zsh2373;gopay1000;Go Pay 1.000.000;1000350;1000745;395;TransaksiSukses;Sukses
26/09/2024 19:46;h6v1z0wev6j2373;gopay1000;Go Pay 1.000.000;1000350;1000745;395;TransaksiSukses;Sukses
26/09/2024 19:46;k272ts09zjd386318;av-ksmp-tri7-30;Aktivasi Voucher Tri Happy 7 GB 30 Hari (Kalisumapa);30225;30288;63;TransaksiSukses;Sukses
26/09/2024 19:46;nav1w0wit4b2373;gopay1000;Go Pay 1.000.000;1000350;1000745;395;TransaksiSukses;Sukses
26/09/2024 19:45;ue72th09gy9t2373;gopay1000;Go Pay 1.000.000;1000350;1000745;395;TransaksiSukses;Sukses
26/09/2024 19:45;yf3nus09uy3p1472;dana60;DANA 60.000;60035;60171;136;TransaksiSukses;Sukses
26/09/2024 19:45;a6v1k0w9dmw2373;gopay1000;Go Pay 1.000.000;1000350;1000745;395;TransaksiSukses;Sukses
26/09/2024 19:44;ua3nud09p3g71448;dana16;DANA 16.000;16075;16155;80;TransaksiSukses;Sukses
26/09/2024 19:42;2jv0l0w9rb665041;mlwdp;MOBILE LEGENDS Weekly Diamond Pass;25500;25563;63;TransaksiSukses;Sukses
26/09/2024 19:41;yb72s609awjm5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
26/09/2024 19:41;azv0f0w92x32964;isat5;Indosat 5.000;5745;5806;61;TransaksiSukses;Sukses
26/09/2024 19:40;i1v0a0w9g7c56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 19:39;jp3ntd09dog079668;gd-isat500-3;Indosat GIFT DATA 500 MB 3 Hari;3355;3415;60;TransaksiSukses;Sukses
26/09/2024 19:39;l1uzv0wdvqp2373;gopay1000;Go Pay 1.000.000;1000350;1000745;395;TransaksiSukses;Sukses
26/09/2024 19:39;sr72rd09avg55800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
26/09/2024 19:38;153nt0098esc1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
26/09/2024 19:37;yr72r309zmub2956;isat20;Indosat 20.000;19765;19867;102;TransaksiSukses;Sukses
26/09/2024 19:37;zi3nsm09mtpl87827;bp-xl9-5;XL Data Bebas Puas 9 GB 5 Hari;22268;22330;62;TransaksiSukses;Sukses
26/09/2024 19:37;xe3nsl09yoy22956;isat20;Indosat 20.000;19765;19867;102;TransaksiSukses;Sukses
26/09/2024 19:36;6quz70w4ja73724;drivergopay10;Go Pay Driver 10.000;10075;10185;0;ProduksedangGangguan(NonAktif);Gagal
26/09/2024 19:36;5juyz0w2xrw2408;gopay70;Go Pay 70.000;70250;70326;76;TransaksiSukses;Sukses
26/09/2024 19:35;pk72qg0998jd5882;tsel50;Telkomsel 50.000;49550;49640;90;TransaksiSukses;Sukses
26/09/2024 19:35;7tuyx0w561e86304;av-ksmp-tri3-3;Aktivasi Voucher Tri Happy 3 GB 3 Hari (Kalisumapa);10525;10646;121;TransaksiSukses;Sukses
26/09/2024 19:34;x772pz096yxe73724;drivergopay10;Go Pay Driver 10.000;10075;10185;0;ProduksedangGangguan(NonAktif);Gagal
26/09/2024 19:34;kz72px09e8xu5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
26/09/2024 19:34;fg72pw09cy8170434;dana20;DANA 20.000;20095;20160;65;TransaksiSukses;Sukses
26/09/2024 19:33;ts3nro09u2mj79548;cwj-isat1;Indosat Data CWJ Freedom Internet Harian 1 GB 2 Hari;5650;5998;348;TransaksiSukses;Sukses
26/09/2024 19:33;653nrg09kp1p73622;gopay10;Go Pay 10.000;10250;10415;165;TransaksiSukses;Sukses
26/09/2024 19:32;1zuy50wguz42948;isat10;Indosat 10.000;10730;10851;121;TransaksiSukses;Sukses
26/09/2024 19:32;89uy30wdqv45614;tp-tsel70;Telkomsel Pulsa Transfer 70.000;66829;67409;580;TransaksiSukses;Sukses
26/09/2024 19:31;3kuxz0wn84w81510;m-axis1500;Axis Data Mini 1.5 GB 1 Hari;4960;6559;1599;TransaksiSukses;Sukses
26/09/2024 19:31;j7uxy0wdga356396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 19:31;3uuxx0wnen31459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
26/09/2024 19:29;dl3nq609it7b74446;dana38;DANA 38.000;38090;38165;75;TransaksiSukses;Sukses
26/09/2024 19:28;2vux50w952856396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 19:28;2r3npw09xdrs2766;hp-tri30;Tri Data Happy 30 GB 30 Hari;70425;72684;2259;TransaksiSukses;Sukses
26/09/2024 19:27;eiuwy0wz8im1455;dana200;DANA 200.000;200090;200212;122;TransaksiSukses;Sukses
26/09/2024 19:27;s6uwu0w7yhw70529;dana120;DANA 120.000;120090;120211;121;TransaksiSukses;Sukses
26/09/2024 19:26;vduwr0wlpel2763;hp-tri3-30;Tri Data Happy 3 GB 30 Hari;15245;15312;67;TransaksiSukses;Sukses
26/09/2024 19:26;djuwk0w69w856396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 19:26;ps3npb094sy94428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
26/09/2024 19:25;d8uwd0w5vh181513;m-axis2500-3;Axis Data Mini 2.5 GB 3 Hari;10305;10416;111;TransaksiSukses;Sukses
26/09/2024 19:24;j03noy09dqve1486;dana95;DANA 95.000;95090;95161;71;TransaksiSukses;Sukses
26/09/2024 19:23;giuw30w8k933029;jabo-isat5-5;Indosat Data Jabodetabek Freedom Internet Harian 5 GB 5 Hari;16875;17057;182;TransaksiSukses;Sukses
26/09/2024 19:23;7972nb09eek75860;tsel35;Telkomsel 35.000;34695;34783;88;TransaksiSukses;Sukses
26/09/2024 19:23;yb72n609gzqi4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
26/09/2024 19:23;cg3nol09whns70219;tlp-tri60;Tri Telepon 60 Menit Ke Semua Operator 30 Hari;15340;15402;62;TransaksiSukses;Sukses
26/09/2024 19:22;9e72mz09vdf9912;b-axis2-30;Axis Data BRONET 2 GB 30 Hari;14710;14771;61;TransaksiSukses;Sukses
26/09/2024 19:21;3e72mr09l9sf77082;jb-tsel3-5;Telkomsel Data 3 GB 5 Hari (Jawa Barat);13010;13271;261;TransaksiSukses;Sukses
26/09/2024 19:19;1huv20wvsld857;av-unli-sf1-7;Aktivasi Voucher Smartfren Unlimited Harian 2 GB 7 Hari;26847;26973;126;TransaksiSukses;Sukses
26/09/2024 19:18;bq3nnf09ifyu6704;xl10;Xl 10.000;10814;10875;61;TransaksiSukses;Sukses
26/09/2024 19:18;9d3nne09qua25800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
26/09/2024 19:18;jfuun0w8wt63198;kvncl01;K-Vision & GOL Paket CLING (CL01) 30 Hari;19164;19367;203;TransaksiSukses;Sukses
26/09/2024 19:17;n23nmx0963gi5800;tsel10;Telkomsel 10.000;10165;10251;86;TransaksiSukses;Sukses
26/09/2024 19:16;z6uu30w158t68316;ff25;Free Fire 25 Diamond;3823;4159;336;TransaksiSukses;Sukses
26/09/2024 19:16;xd3nmp09jfc970443;dana4;DANA 4.000;4080;4160;80;TransaksiSukses;Sukses
26/09/2024 19:15;2xuu10wdglz65949;tp-isat10;Indosat Pulsa Transfer 10.000;10130;10191;61;TransaksiSukses;Sukses
26/09/2024 19:15;8772lb09u7to5860;tsel35;Telkomsel 35.000;34695;34783;88;TransaksiSukses;Sukses
26/09/2024 19:15;g1uty0wp1xm4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
26/09/2024 19:15;j63nmd09qyux81911;d-tri5mb;Tri Data 5 MB 7 Hari;39;104;0;TransaksiGagal;Gagal
26/09/2024 19:14;l33nm109ajk565245;xl25;Xl 25.000;24750;24962;212;TransaksiSukses;Sukses
26/09/2024 19:12;v03nlf09vdc73045;jabo-tsel3-5;Telkomsel Data 3 GB 5 Hari (Jabodetabek);12950;13605;655;TransaksiSukses;Sukses
26/09/2024 19:12;vx3nld093avc5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
26/09/2024 19:12;vz72k9094g7970470;dana100;DANA 100.000;100035;100161;126;TransaksiSukses;Sukses
26/09/2024 19:11;t4usl0wj9vk71986;gd-isat100-1;Indosat GIFT DATA 100 MB 1 Hari;666;751;0;SellerinitelahdiblokirolehAnda;Gagal
26/09/2024 19:11;e972k309ap5t15286;spay30;SHOPEE PAY 30.000;30075;30235;160;TransaksiSukses;Sukses
26/09/2024 19:11;b33nkz0935mh56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 19:08;2w3nka09d1pu71389;xl60;Xl 60.000;59835;59916;81;TransaksiSukses;Sukses
26/09/2024 19:07;dp72j009zk5l5832;tsel20;Telkomsel 20.000;19825;19902;77;TransaksiSukses;Sukses
26/09/2024 19:07;8turb0w4mhj15037;cspay;Cek Nama Pengguna ShopeePay;8;70;62;TransaksiSukses;Sukses
26/09/2024 19:06;tc3njm09322670524;dana100;DANA 100.000;100090;100161;71;TransaksiSukses;Sukses
26/09/2024 19:05;biuqo0w9g474422;pln100;PLN 100.000;100025;100086;61;TransaksiSukses;Sukses
26/09/2024 19:04;touqi0wokpn5762;tri10;Three 10.000;10324;10436;112;TransaksiSukses;Sukses
26/09/2024 19:04;ivuqh0w4z7j66669;tp-tsel50;Telkomsel Pulsa Transfer 50.000;48458;49055;0;ProduksedangGangguan(NonAktif);Gagal
26/09/2024 19:04;if72ib09s7fo5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
26/09/2024 19:04;ou72i709gg3j889;axis5;Axis 5.000;5650;5895;245;TransaksiSukses;Sukses
26/09/2024 19:04;o872i409jcdz5813;tsel14;Telkomsel 14.000;14810;14921;111;TransaksiSukses;Sukses
26/09/2024 19:04;o73nj509ixyn1968;ff20;Free Fire 20 Diamond;3054;3138;84;TransaksiSukses;Sukses
26/09/2024 19:03;9x3nj0097el1456;dana25;DANA 25.000;25090;25160;70;TransaksiSukses;Sukses
26/09/2024 19:03;rt3nip09q55e1459;dana30;DANA 30.000;30080;30170;90;TransaksiSukses;Sukses
26/09/2024 19:03;6b72hq09j7y11468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
26/09/2024 19:02;gy3nik09pg9e201;500dana50;DANA 50.000 Admin 500;49590;49710;120;TransaksiSukses;Sukses
26/09/2024 19:02;or72hh09imm156396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 19:01;sl3nib09r8715881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
26/09/2024 19:01;um3ni709ftq74428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
26/09/2024 19:01;2y72hb094z9n5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
26/09/2024 19:01;sn72h709z8bu4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
26/09/2024 19:00;ug72h509a6op1822;f-tsel1-7;Telkomsel Data Flash 1 GB 7 Hari;16510;16572;62;TransaksiSukses;Sukses
26/09/2024 19:00;gl72h3096mk31480;dana80;DANA 80.000;80090;80161;71;TransaksiSukses;Sukses
26/09/2024 18:59;0zup80w10rd56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 18:59;vtup20w931t1480;dana80;DANA 80.000;80090;80161;71;TransaksiSukses;Sukses
26/09/2024 18:58;kx3nhb09j3yu1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
26/09/2024 18:58;pyuox0w8mdc56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 18:58;eiuor0w8hdf2399;gopay5;Go Pay 5.000;5250;5825;575;TransaksiSukses;Sukses
26/09/2024 18:58;4yuoq0wb6tz56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 18:56;4juof0wcveq4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
26/09/2024 18:55;d2uo00w8vzk3031;jabo-isat7-7;Indosat Data Jabodetabek Freedom Internet Harian 7 GB 7 Hari;22515;22577;62;TransaksiSukses;Sukses
26/09/2024 18:54;sd72ff09hiia5910;tsel75;Telkomsel 75.000;72945;73427;482;TransaksiSukses;Sukses
26/09/2024 18:54;iu3ng409d81f56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 18:53;zi72fc09chz85856;tsel32;Telkomsel 32.000;31875;31938;63;NomorTujuanSalah;Gagal
26/09/2024 18:52;mi3nfs09ibgg3029;jabo-isat5-5;Indosat Data Jabodetabek Freedom Internet Harian 5 GB 5 Hari;16875;17057;182;TransaksiSukses;Sukses
26/09/2024 18:52;is3nfo09lygk883;axis20;Axis 20.000;21010;21072;62;TransaksiSukses;Sukses
26/09/2024 18:51;60un10wyc6x3736;mini-tsel1-1;Telkomsel Data Mini 1 GB / 1 Hari;6075;6916;841;TransaksiSukses;Sukses
26/09/2024 18:50;fu3nf809aqsg878;axis10;Axis 10.000;10810;10875;65;TransaksiSukses;Sukses
26/09/2024 18:50;nx72eh09bn0r56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 18:49;z3umq0wytbr3031;jabo-isat7-7;Indosat Data Jabodetabek Freedom Internet Harian 7 GB 7 Hari;22515;22577;62;TransaksiSukses;Sukses
26/09/2024 18:49;tpump0wesfv1744;e-xl15;XL Xtra Edukasi 15 GB 7 Hari;7605;7666;61;TransaksiSukses;Sukses
26/09/2024 18:49;nx3ney09dd3h1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
26/09/2024 18:49;hd72e2099tkm1744;e-xl15;XL Xtra Edukasi 15 GB 7 Hari;7605;7666;61;TransaksiSukses;Sukses
26/09/2024 18:48;daum70wr8hk1468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
26/09/2024 18:48;arum60whz792372;gopay100;Go Pay 100.000;100250;100326;76;TransaksiSukses;Sukses
26/09/2024 18:48;udulx0wzjmn5832;tsel20;Telkomsel 20.000;19825;19902;77;TransaksiSukses;Sukses
26/09/2024 18:48;rv72dm09z2xa4422;pln100;PLN 100.000;100025;100086;61;TransaksiSukses;Sukses
26/09/2024 18:43;raukj0wbdt71472;dana60;DANA 60.000;60035;60171;136;TransaksiSukses;Sukses
26/09/2024 18:42;493ncv09o46056396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 18:41;jtuk20wox0x1451;dana18;DANA 18.000;18075;18195;120;TransaksiSukses;Sukses
26/09/2024 18:41;jf72bw097rmf86309;av-ksmp-tri3500-5;Aktivasi Voucher Tri Happy 3.5 GB 5 Hari (Kalisumapa);15325;15412;87;TransaksiSukses;Sukses
26/09/2024 18:41;qo3nci09z3bq2765;hp-tri3500;Tri Data Happy 3.5 GB 5 Hari;14985;15056;71;TransaksiSukses;Sukses
26/09/2024 18:40;auuju0wy7ar3198;kvncl01;K-Vision & GOL Paket CLING (CL01) 30 Hari;19164;19367;203;TransaksiSukses;Sukses
26/09/2024 18:39;xi72bk09ot145846;tsel25;Telkomsel 25.000;24805;24867;62;TransaksiSukses;Sukses
26/09/2024 18:39;dj72bh09zina878;axis10;Axis 10.000;10810;10875;65;TransaksiSukses;Sukses
26/09/2024 18:39;xb72be09qtem4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
26/09/2024 18:38;7n72bb09lzac56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 18:38;7quje0wmy8e56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 18:38;w172b409p9hk4191;nex1001;Nex Parabola Paket Basic 30 Hari (1001);18945;19166;221;TransaksiSukses;Sukses
26/09/2024 18:37;nt3nbt092sua5905;tsel70;Telkomsel 70.000;69360;69432;72;TransaksiSukses;Sukses
26/09/2024 18:37;v6uj40wpp5f65213;tp-xl20;Xl Pulsa Transfer 20.000;19550;20577;1027;TransaksiSukses;Sukses
26/09/2024 18:37;pkuj30w9pbi56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 18:37;7l3nbk09cgu81468;dana50;DANA 50.000;50090;50161;71;TransaksiSukses;Sukses
26/09/2024 18:36;ij72ao09ptin4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
26/09/2024 18:36;h43nbb0919vl5910;tsel75;Telkomsel 75.000;72945;73427;482;TransaksiSukses;Sukses
26/09/2024 18:35;9672af09eut486320;av-ksmp-tri9-10;Aktivasi Voucher Tri Happy 9 GB 10 Hari (Kalisumapa);30125;30243;118;TransaksiSukses;Sukses
26/09/2024 18:35;ec72a609ik9x4428;pln50;PLN 50.000;50025;50091;66;TransaksiSukses;Sukses
26/09/2024 18:35;t872a409rwqs5881;tsel5;Telkomsel 5.000;5230;5291;61;TransaksiSukses;Sukses
26/09/2024 18:33;bjui10wvvzv3198;kvncl01;K-Vision & GOL Paket CLING (CL01) 30 Hari;19164;19367;203;TransaksiSukses;Sukses
26/09/2024 18:31;fe3naa0989xi74438;dana26;DANA 26.000;26090;26185;95;TransaksiSukses;Sukses
26/09/2024 18:30;4w728x091o6p3736;mini-tsel1-1;Telkomsel Data Mini 1 GB / 1 Hari;6075;6916;841;TransaksiSukses;Sukses
26/09/2024 18:28;l93n9b091jex86304;av-ksmp-tri3-3;Aktivasi Voucher Tri Happy 3 GB 3 Hari (Kalisumapa);10525;10646;121;TransaksiSukses;Sukses
26/09/2024 18:27;fqugl0w3qlr2948;isat10;Indosat 10.000;10730;10851;121;TransaksiSukses;Sukses
26/09/2024 18:25;853n8s09mgxk6036;unlins-sf4;Smartfren Data Unlimited Nonstop 4 GB 14 Hari;16345;16407;62;TransaksiSukses;Sukses
26/09/2024 18:25;ed727m09fq9p56396;pln20;PLN 20.000;20010;20080;70;TransaksiSukses;Sukses
26/09/2024 18:24;j73n8i0953h75471;tp-tri130;Three Pulsa Transfer 130.000;125181;126728;1547;TransaksiSukses;Sukses
26/09/2024 18:23;mb3n8d09uvml3759;mini-tsel5-7;Telkomsel Data Mini 5 GB / 7 Hari;25879;34088;8209;TransaksiSukses;Sukses
26/09/2024 18:23;zzufh0wipgs65818;isat20;Indosat 20.000;19805;19867;62;TransaksiSukses;Sukses
26/09/2024 18:23;yf3n8709l9uo85645;av-ksmp-tri6-5;Aktivasi Voucher Tri Happy 6 GB 5 Hari (Kalisumapa);20210;20272;62;TransaksiSukses;Sukses
26/09/2024 18:23;do3n8609bbs41744;e-xl15;XL Xtra Edukasi 15 GB 7 Hari;7605;7666;61;TransaksiSukses;Sukses
26/09/2024 18:22;9aufa0wxnnl5910;tsel75;Telkomsel 75.000;72945;73427;482;TransaksiSukses;Sukses
26/09/2024 18:22;an726u09fw7272828;spay45;SHOPEE PAY 45.000;45215;45735;520;TransaksiSukses;Sukses
